trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
369,False,"{'a': 0.1, 'e': 0.6973435592523954}",20,10,-15.392764149139612,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
370,False,"{'a': 0.1, 'e': 0.7654140519453433}",30,12,-107.71453985357297,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 2}",1
371,False,"{'a': 0.1, 'e': 0.8258367804435001}",25,0,-147.78867692303433,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",0
372,False,"{'a': 0.1, 'e': 0.8780080208168103}",25,0,-76.89348353045422,"{0: 14, 1: 3, 2: 8, 3: 0, 4: 0}",0
373,False,"{'a': 0.1, 'e': 0.9214064952769834}",35,0,-158.08029514718513,"{0: 25, 1: 3, 2: 3, 3: 1, 4: 3}",0
374,False,"{'a': 0.1, 'e': 0.9555985806128394}",30,0,-129.74864543196597,"{0: 20, 1: 3, 2: 4, 3: 1, 4: 2}",0
375,False,"{'a': 0.1, 'e': 0.9802426408101081}",25,0,-150.89495552667304,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 2}",0
376,False,"{'a': 0.1, 'e': 0.9950924405655388}",25,0,-198.1184826463958,"{0: 9, 1: 4, 2: 9, 3: 1, 4: 2}",0
377,False,"{'a': 0.1, 'e': 0.9999996055886664}",20,4,-84.33660620389854,"{0: 8, 1: 3, 2: 4, 3: 0, 4: 1}",1
378,False,"{'a': 0.1, 'e': 0.994915105108673}",20,0,-82.80022704748512,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
379,False,"{'a': 0.1, 'e': 0.9798897417736435}",20,0,-156.47793022095718,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
380,False,"{'a': 0.1, 'e': 0.9550736440472949}",25,0,-179.16363418652642,"{0: 11, 1: 2, 2: 10, 3: 0, 4: 2}",0
381,False,"{'a': 0.1, 'e': 0.920714766174998}",20,0,-65.89755844193945,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
382,False,"{'a': 0.1, 'e': 0.8771564107069181}",20,0,-105.81120546356068,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
383,False,"{'a': 0.1, 'e': 0.824833798332414}",20,0,-79.55431513821152,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
384,False,"{'a': 0.1, 'e': 0.7642697192987757}",35,12,-107.59641661412904,"{0: 12, 1: 5, 2: 4, 3: 1, 4: 1}",1
385,False,"{'a': 0.1, 'e': 0.6960693098638897}",25,6,-24.33878248463615,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 0}",1
386,False,"{'a': 0.1, 'e': 0.6209140059747617}",20,0,-88.40803275371182,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
387,False,"{'a': 0.1, 'e': 0.5395547345848157}",25,5,-54.335979357307004,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",1
388,False,"{'a': 0.1, 'e': 0.4528044106399808}",20,0,-55.567679989666814,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
389,False,"{'a': 0.1, 'e': 0.36152981470126916}",30,0,-8.086452030373172,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",1
390,False,"{'a': 0.1, 'e': 0.26664293235993725}",30,7,-10.486611874185893,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
391,False,"{'a': 0.1, 'e': 0.16909184197889304}",25,7,-1.888799784603334,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
392,False,"{'a': 0.1, 'e': 0.0698512418071273}",25,13,21.796891767539876,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.1, 'e': 0.030087288883024584}",25,11,20.890153396841413,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.1, 'e': 0.12972519732819268}",20,14,11.48581492910917,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.1, 'e': 0.22806693448309956}",25,19,-0.46289023391877193,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
396,False,"{'a': 0.1, 'e': 0.3241299022175636}",25,12,12.421174806951075,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
397,False,"{'a': 0.1, 'e': 0.41695427111217037}",20,10,4.052983527904151,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
398,False,"{'a': 0.1, 'e': 0.5056125707565817}",25,18,-34.38476653054676,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
399,False,"{'a': 0.1, 'e': 0.5892189567272881}",20,0,-11.57532003727053,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",1
400,False,"{'a': 0.1, 'e': 0.6669380616522619}",25,0,-126.35116308536743,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
401,False,"{'a': 0.1, 'e': 0.737993341925624}",20,0,-56.323664723435165,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
402,False,"{'a': 0.1, 'e': 0.8016748366746302}",25,0,-73.39738089866984,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
403,False,"{'a': 0.1, 'e': 0.857346261454052}",20,0,-60.79022742581744,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
404,False,"{'a': 0.1, 'e': 0.9044513657900196}",25,0,-136.6448326021949,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
405,False,"{'a': 0.1, 'e': 0.9425194910508831}",35,0,-252.51656198593054,"{0: 19, 1: 2, 2: 8, 3: 3, 4: 3}",0
406,False,"{'a': 0.1, 'e': 0.9711702731126902}",25,0,-234.43440400626525,"{0: 13, 1: 1, 2: 6, 3: 1, 4: 4}",0
407,False,"{'a': 0.1, 'e': 0.990117442831766}",20,0,-104.8268541272161,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
408,False,"{'a': 0.1, 'e': 0.9991716863513789}",25,0,-85.61286539160108,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
409,False,"{'a': 0.1, 'e': 0.9982425366632159}",20,0,-110.45044803597841,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
410,False,"{'a': 0.1, 'e': 0.9873392775238264}",30,0,-128.65590184072096,"{0: 18, 1: 6, 2: 4, 3: 0, 4: 2}",0
411,False,"{'a': 0.1, 'e': 0.9665708506943913}",20,0,-166.78767524318985,"{0: 10, 1: 4, 2: 2, 3: 1, 4: 3}",0
412,False,"{'a': 0.1, 'e': 0.9361447674306613}",25,0,-114.47911051988676,"{0: 13, 1: 3, 2: 8, 3: 0, 4: 1}",0
413,False,"{'a': 0.1, 'e': 0.896365035099082}",20,0,-113.75555112069006,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
414,False,"{'a': 0.1, 'e': 0.8476291196356791}",20,0,-117.7349813284795,"{0: 10, 1: 4, 2: 3, 3: 2, 4: 1}",0
415,False,"{'a': 0.1, 'e': 0.7904239741978156}",25,0,-126.8853928988662,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
416,False,"{'a': 0.1, 'e': 0.7253211736891915}",20,7,-126.74891961660164,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 3}",1
417,False,"{'a': 0.1, 'e': 0.652971203772368}",20,7,-46.6574779768413,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
418,False,"{'a': 0.1, 'e': 0.5740969614310336}",20,15,12.324800292611602,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.1, 'e': 0.4894865320223051}",25,9,-9.911479605941373,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
420,False,"{'a': 0.1, 'e': 0.39998531498835127}",25,14,-158.87143898726973,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 4}",1
421,False,"{'a': 0.1, 'e': 0.306487576904594}",25,6,19.42693063953475,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
422,False,"{'a': 0.1, 'e': 0.20992751626372916}",20,10,17.527390481159273,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.1, 'e': 0.11126992927316799}",20,13,1.9017831494611,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.1, 'e': 0.011500569930257757}",20,12,17.021371194675666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.1, 'e': 0.08838369930580554}",20,13,-7.38624985707089,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
426,False,"{'a': 0.1, 'e': 0.187384867834179}",20,5,24.26822071549857,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.1, 'e': 0.2845137487043553}",35,12,-23.032997640701513,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 0}",1
428,False,"{'a': 0.1, 'e': 0.37879986224521894}",30,14,-39.2705942181618,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
429,False,"{'a': 0.1, 'e': 0.4693011327771151}",20,0,-7.855461879245736,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
430,False,"{'a': 0.1, 'e': 0.5551133015206257}",20,0,-111.71866617181503,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
431,False,"{'a': 0.1, 'e': 0.6353789616514094}",20,0,-42.57442901248522,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
432,False,"{'a': 0.1, 'e': 0.7092961252257328}",20,6,-18.421123304181155,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
433,False,"{'a': 0.1, 'e': 0.7761262363789271}",35,0,-218.33752635037095,"{0: 20, 1: 5, 2: 6, 3: 0, 4: 4}",0
434,False,"{'a': 0.1, 'e': 0.835201550731447}",25,0,-125.11308252581716,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
435,False,"{'a': 0.1, 'e': 0.8859318072699817}",30,0,-111.93086802732569,"{0: 18, 1: 3, 2: 8, 3: 0, 4: 1}",0
436,False,"{'a': 0.1, 'e': 0.9278101260403985}",20,0,-178.8075407902266,"{0: 9, 1: 1, 2: 6, 3: 2, 4: 2}",0
437,False,"{'a': 0.1, 'e': 0.9604180727246712}",20,0,-149.42262622793845,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
438,False,"{'a': 0.1, 'e': 0.9834298394982847}",25,0,-66.31655872862801,"{0: 17, 1: 3, 2: 3, 3: 2, 4: 0}",0
439,False,"{'a': 0.1, 'e': 0.9966155003943157}",25,14,-18.402010047574073,"{0: 8, 1: 2, 2: 0, 3: 1, 4: 0}",1
440,False,"{'a': 0.1, 'e': 0.9998433086476912}",25,0,-123.73416720698849,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
441,False,"{'a': 0.1, 'e': 0.9930810130653156}",20,0,-231.19697926017813,"{0: 8, 1: 2, 2: 5, 3: 1, 4: 4}",0
442,False,"{'a': 0.1, 'e': 0.9763961802693296}",20,0,-141.66361770379828,"{0: 7, 1: 4, 2: 7, 3: 1, 4: 1}",0
443,False,"{'a': 0.1, 'e': 0.9499555195937583}",20,0,-121.9744976811451,"{0: 11, 1: 0, 2: 6, 3: 2, 4: 1}",0
444,False,"{'a': 0.1, 'e': 0.9140232173799515}",20,0,-71.52353425460188,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
445,False,"{'a': 0.1, 'e': 0.8689582973139933}",25,0,-87.39605189564651,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
446,False,"{'a': 0.1, 'e': 0.8152110331806943}",20,0,-30.862366159831108,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
447,False,"{'a': 0.1, 'e': 0.7533184498767937}",25,19,-29.98586273651707,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
448,False,"{'a': 0.1, 'e': 0.6838989576356965}",20,9,-35.00297227251405,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 1}",1
449,False,"{'a': 0.1, 'e': 0.6076461730768422}",30,12,-82.12390214280866,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 2}",1
450,False,"{'a': 0.1, 'e': 0.5253219888177297}",25,11,-6.542817532725045,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
451,False,"{'a': 0.1, 'e': 0.43774896089470705}",20,0,-4.460031805374744,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
452,False,"{'a': 0.1, 'e': 0.3458020900549924}",25,16,11.008933495401525,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.1, 'e': 0.2504000790384217}",25,13,-3.454625902259792,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
454,False,"{'a': 0.1, 'e': 0.15249615320336046}",25,19,10.616932716653768,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.1, 'e': 0.05306853621402457}",25,13,-15.369110827682398,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
456,False,"{'a': 0.1, 'e': 0.046889324047043116}",30,20,6.21624677898103,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
457,False,"{'a': 0.1, 'e': 0.14637868168178253}",20,10,-33.2212487377321,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
458,False,"{'a': 0.1, 'e': 0.2444054719155166}",20,16,8.749486015289207,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.1, 'e': 0.33999024346357853}",20,10,5.182949795922216,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
460,False,"{'a': 0.1, 'e': 0.4321779448847783}",25,7,14.439245176196648,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
461,False,"{'a': 0.1, 'e': 0.5200474671397309}",30,0,-33.47417104963894,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
462,False,"{'a': 0.1, 'e': 0.6027208470078607}",20,0,-50.289049322678856,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
463,False,"{'a': 0.1, 'e': 0.6793720394057109}",25,0,-88.74440342119034,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
464,False,"{'a': 0.1, 'e': 0.749235170956358}",20,3,-59.37470901369207,"{0: 9, 1: 3, 2: 4, 3: 1, 4: 0}",1
465,False,"{'a': 0.1, 'e': 0.8116121923430246}",20,0,-41.87492634696364,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
466,False,"{'a': 0.1, 'e': 0.8658798529871259}",20,0,-110.06217282652167,"{0: 13, 1: 1, 2: 2, 3: 3, 4: 1}",0
467,False,"{'a': 0.1, 'e': 0.9114959283620049}",25,0,-39.43919723718361,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
468,False,"{'a': 0.1, 'e': 0.9480046377211855}",20,0,-54.52315595641462,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
469,False,"{'a': 0.1, 'e': 0.9750411981089256}",25,0,-209.75391121311512,"{0: 12, 1: 1, 2: 8, 3: 1, 4: 3}",0
470,False,"{'a': 0.1, 'e': 0.9923354691509287}",20,0,-111.14357120087865,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
471,False,"{'a': 0.1, 'e': 0.9997146522076715}",25,2,-136.6366685135555,"{0: 13, 1: 2, 2: 6, 3: 0, 4: 2}",1
472,False,"{'a': 0.1, 'e': 0.9971050169212831}",30,0,-173.7463583479212,"{0: 19, 1: 3, 2: 4, 3: 1, 4: 3}",0
473,False,"{'a': 0.1, 'e': 0.9845326379049143}",25,0,-47.93644741767004,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
474,False,"{'a': 0.1, 'e': 0.9621231342138207}",20,0,-113.6654535787726,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
475,False,"{'a': 0.1, 'e': 0.9301004142012892}",25,0,-65.40580399953649,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
476,False,"{'a': 0.1, 'e': 0.8887844383003768}",20,0,-73.09006314048905,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
477,False,"{'a': 0.1, 'e': 0.8385880220850412}",20,0,-26.226511541125415,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
478,False,"{'a': 0.1, 'e': 0.7800127115533773}",35,18,-35.31855168434126,"{0: 11, 1: 4, 2: 1, 3: 1, 4: 0}",1
479,False,"{'a': 0.1, 'e': 0.7136437718457938}",20,0,-51.373108724150256,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
480,False,"{'a': 0.1, 'e': 0.6401443394691997}",20,0,-41.224894612276046,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
481,False,"{'a': 0.1, 'e': 0.5602487964562096}",25,1,-45.13575955975698,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 0}",1
482,False,"{'a': 0.1, 'e': 0.47475543266265885}",20,0,12.3734001570445,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
483,False,"{'a': 0.1, 'e': 0.38451846951922397}",30,10,-57.77666824718579,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",1
484,False,"{'a': 0.1, 'e': 0.2904395249332599}",30,0,-114.71842862328413,"{0: 22, 1: 0, 2: 5, 3: 1, 4: 2}",0
485,False,"{'a': 0.1, 'e': 0.1934586046207122}",25,0,24.8906005700755,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
486,False,"{'a': 0.1, 'e': 0.09454470987969996}",25,13,22.548172927596124,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.1, 'e': 0.005313844350104288}",20,6,24.004930377364335,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.1, 'e': 0.1051193044036857}",25,18,12.575908601649534,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.1, 'e': 0.20387444711548766}",25,10,23.689012040643995,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.1, 'e': 0.3005925437436371}",25,2,-39.28163553932872,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
491,False,"{'a': 0.1, 'e': 0.39430721903739135}",20,12,14.486322579352915,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.1, 'e': 0.48408210693916126}",25,6,-31.328732428305642,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
493,False,"{'a': 0.1, 'e': 0.5690202064446649}",30,6,-69.6919095398951,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 2}",1
494,False,"{'a': 0.1, 'e': 0.6482728441404458}",20,0,-107.35747603677272,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
495,False,"{'a': 0.1, 'e': 0.7210481538680822}",30,0,-180.22556669931237,"{0: 17, 1: 4, 2: 6, 3: 0, 4: 3}",0
496,False,"{'a': 0.1, 'e': 0.7866189887891044}",20,13,-8.01425389347326,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
497,False,"{'a': 0.1, 'e': 0.8443301867958127}",20,0,-137.55376141027543,"{0: 8, 1: 4, 2: 5, 3: 2, 4: 1}",0
498,False,"{'a': 0.1, 'e': 0.8936051166745098}",25,0,-83.43459417252255,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
499,False,"{'a': 0.1, 'e': 0.9339514396139739}",25,0,-118.76160945144419,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
500,False,"{'a': 0.1, 'e': 0.9649660284921133}",30,0,-109.21256752490584,"{0: 17, 1: 2, 2: 10, 3: 1, 4: 0}",0
501,False,"{'a': 0.1, 'e': 0.9863389957889219}",25,0,-200.19800238964248,"{0: 12, 1: 3, 2: 6, 3: 1, 4: 3}",0
502,False,"{'a': 0.1, 'e': 0.9978567898801314}",20,0,-18.03271430038196,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
503,False,"{'a': 0.1, 'e': 0.9994043287744586}",20,0,-153.82280600614536,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 2}",0
504,False,"{'a': 0.1, 'e': 0.99096614997482}",25,0,-48.58319021561936,"{0: 16, 1: 5, 2: 4, 3: 0, 4: 0}",0
505,False,"{'a': 0.1, 'e': 0.9726265649744922}",20,10,-47.0460496824748,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
506,False,"{'a': 0.1, 'e': 0.9445688168445349}",30,0,-76.31186153381447,"{0: 20, 1: 3, 2: 6, 3: 1, 4: 0}",0
507,False,"{'a': 0.1, 'e': 0.9070732493296052}",20,0,-155.96509800077487,"{0: 8, 1: 3, 2: 5, 3: 3, 4: 1}",0
508,False,"{'a': 0.1, 'e': 0.8605145057459257}",20,0,-44.45766583145536,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
509,False,"{'a': 0.1, 'e': 0.8053577856691099}",20,0,-111.90266368220759,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
510,False,"{'a': 0.1, 'e': 0.7421541968137826}",20,0,-89.88278276667256,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
511,False,"{'a': 0.1, 'e': 0.6715352485474484}",30,14,-41.58253216183142,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
512,False,"{'a': 0.1, 'e': 0.5942065420576682}",20,1,-83.84914523140569,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 2}",1
513,False,"{'a': 0.1, 'e': 0.5109407202182159}",20,0,-24.682367618313886,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
514,False,"{'a': 0.1, 'e': 0.4225697475968902}",20,7,-8.691185395613122,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
515,False,"{'a': 0.1, 'e': 0.32997659774057014}",25,20,10.300809533309094,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.1, 'e': 0.23408643079538105}",25,12,19.43506351566782,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.1, 'e': 0.1358573496123707}",20,1,34.19501880683055,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.1, 'e': 0.03627082670050258}",20,3,32.168148870703305,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.1, 'e': 0.06367810232221571}",30,24,13.71218462833431,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.1, 'e': 0.16299078079570548}",20,5,15.328494035968195,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
521,False,"{'a': 0.1, 'e': 0.2606749092650805}",25,8,-70.75525195485127,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 2}",1
522,False,"{'a': 0.1, 'e': 0.35575446020874757}",20,10,10.07690770676026,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.1, 'e': 0.44727943018279837}",20,0,-22.440946716301195,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
524,False,"{'a': 0.1, 'e': 0.5343353319413849}",30,0,-48.859692669432114,"{0: 22, 1: 3, 2: 4, 3: 1, 4: 0}",0
525,False,"{'a': 0.1, 'e': 0.616052331690985}",25,7,-55.518684722048796,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 0}",1
526,False,"{'a': 0.1, 'e': 0.6916139401821607}",20,0,-139.6538677871702,"{0: 10, 1: 1, 2: 6, 3: 2, 4: 1}",0
527,False,"{'a': 0.1, 'e': 0.7602651708002094}",20,0,-74.19145469351471,"{0: 11, 1: 4, 2: 3, 3: 2, 4: 0}",0
528,False,"{'a': 0.1, 'e': 0.8213200831418752}",35,10,-143.71491573907184,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",1
529,False,"{'a': 0.1, 'e': 0.8741686367051108}",30,0,-120.25072917849975,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
530,False,"{'a': 0.1, 'e': 0.9182827862121189}",20,6,-46.86927912940217,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
531,False,"{'a': 0.1, 'e': 0.9532217576632306}",20,0,-120.00031792905611,"{0: 9, 1: 2, 2: 8, 3: 0, 4: 1}",0
532,False,"{'a': 0.1, 'e': 0.9786364524049915}",25,0,-190.66021632530047,"{0: 10, 1: 3, 2: 9, 3: 1, 4: 2}",0
533,False,"{'a': 0.1, 'e': 0.9942729352085231}",20,7,-86.70233193913779,"{0: 6, 1: 1, 2: 5, 3: 0, 4: 1}",1
534,False,"{'a': 0.1, 'e': 0.9999749715063865}",25,7,-124.76096908817999,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 2}",1
535,False,"{'a': 0.1, 'e': 0.9956855884367365}",25,0,-173.97035436827085,"{0: 11, 1: 2, 2: 10, 3: 0, 4: 2}",0
536,False,"{'a': 0.1, 'e': 0.9814476440973232}",25,0,-161.9240738014604,"{0: 11, 1: 7, 2: 4, 3: 1, 4: 2}",0
537,False,"{'a': 0.1, 'e': 0.9574033993215472}",20,0,-97.8570907809324,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
538,False,"{'a': 0.1, 'e': 0.9237930962552373}",20,12,-8.926797357617987,"{0: 4, 1: 4, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.1, 'e': 0.8809525579365433}",20,0,-18.21228956310403,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
540,False,"{'a': 0.1, 'e': 0.8293098328631502}",30,0,-82.1657965559392,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
541,False,"{'a': 0.1, 'e': 0.7693809180731687}",20,2,-62.58064350275539,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 1}",1
542,False,"{'a': 0.1, 'e': 0.7017646034733183}",25,0,-109.96953319750719,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
543,False,"{'a': 0.1, 'e': 0.6271364889280987}",20,7,-1.2201842125649562,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
544,False,"{'a': 0.1, 'e': 0.5462422338892708}",25,0,-99.42818143870652,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
545,False,"{'a': 0.1, 'e': 0.4598901070131037}",20,0,5.411267754589241,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
546,False,"{'a': 0.1, 'e': 0.3689429102071134}",20,0,-31.864685985201135,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
547,False,"{'a': 0.1, 'e': 0.2743093577986452}",25,0,-9.465133047653056,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
548,False,"{'a': 0.1, 'e': 0.176934996961671}",20,0,-39.339189251834576,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
549,False,"{'a': 0.1, 'e': 0.07779276012198974}",20,13,13.677193572386376,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.1, 'e': 0.022126756261955736}",25,11,24.05482009802497,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.1, 'e': 0.12182518941147201}",25,20,10.34396657520125,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.1, 'e': 0.2203063855384424}",25,8,13.315108218901294,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
